Movie Name,Movie Link
Taste of Cherry,https://www.imdb.com/title/tt0120265/
Key Largo,https://www.imdb.com/title/tt0040506/
The Motorcycle Diaries,https://www.imdb.com/title/tt0318462/
The Lady Vanishes,https://www.imdb.com/title/tt0030341/
Confessions,https://www.imdb.com/title/tt1590089/
Marty,https://www.imdb.com/title/tt0048356/
The Broken Circle Breakdown,https://www.imdb.com/title/tt2024519/
Evil,https://www.imdb.com/title/tt0338309/
The Innocents,https://www.imdb.com/title/tt0055018/
The Purple Rose of Cairo,https://www.imdb.com/title/tt0089853/
L'Avventura,https://www.imdb.com/title/tt0053619/
The Edge of Heaven,https://www.imdb.com/title/tt0880502/
Frost/Nixon,https://www.imdb.com/title/tt0870111/
The Triplets of Belleville,https://www.imdb.com/title/tt0286244/
The Girl Who Leapt Through Time,https://www.imdb.com/title/tt0808506/
The Salesman,https://www.imdb.com/title/tt5186714/
The Breadwinner,https://www.imdb.com/title/tt3901826/
In America,https://www.imdb.com/title/tt0298845/
The Magdalene Sisters,https://www.imdb.com/title/tt0318411/
Adam's Apples,https://www.imdb.com/title/tt0418455/
After the Wedding,https://www.imdb.com/title/tt0457655/
Down by Law,https://www.imdb.com/title/tt0090967/
Jules and Jim,https://www.imdb.com/title/tt0055032/
Fireworks,https://www.imdb.com/title/tt0119250/
Man on Wire,https://www.imdb.com/title/tt1155592/
Joint Security Area,https://www.imdb.com/title/tt0260991/
Navalny,https://www.imdb.com/title/tt17041964/
Udta Punjab,https://www.imdb.com/title/tt4434004/
The Past,https://www.imdb.com/title/tt2404461/
Joyeux Noel,https://www.imdb.com/title/tt0424205/
14 Peaks: Nothing Is Impossible,https://www.imdb.com/title/tt14079374/
Raazi,https://www.imdb.com/title/tt7098658/
Zelig,https://www.imdb.com/title/tt0086637/
A Thursday,https://www.imdb.com/title/tt13028258/
Eega,https://www.imdb.com/title/tt2258337/
Kapoor & Sons,https://www.imdb.com/title/tt4900716/
Magadheera,https://www.imdb.com/title/tt1447500/
Guru,https://www.imdb.com/title/tt0499375/
Vicky Donor,https://www.imdb.com/title/tt2317337/
The Iron Claw,https://www.imdb.com/title/tt21064584/
Once Upon a Time... in Hollywood,https://www.imdb.com/title/tt7131622/
Harry Potter and the Sorcerer's Stone,https://www.imdb.com/title/tt0241527/
Killers of the Flower Moon,https://www.imdb.com/title/tt5537002/
Aftersun,https://www.imdb.com/title/tt19770238/
Dazed and Confused,https://www.imdb.com/title/tt0106677/
Mad Max 2: The Road Warrior,https://www.imdb.com/title/tt0082694/
Kelly's Heroes,https://www.imdb.com/title/tt0065938/
The Fifth Element,https://www.imdb.com/title/tt0119116/
Deadpool 2,https://www.imdb.com/title/tt5463162/
American Psycho,https://www.imdb.com/title/tt0144084/
Moulin Rouge!,https://www.imdb.com/title/tt0203009/
Despicable Me,https://www.imdb.com/title/tt1323594/
Superbad,https://www.imdb.com/title/tt0829482/
The Others,https://www.imdb.com/title/tt0230600/
Sound of Freedom,https://www.imdb.com/title/tt7599146/
Love Actually,https://www.imdb.com/title/tt0314331/
Moana,https://www.imdb.com/title/tt3521164/
Fury,https://www.imdb.com/title/tt2713180/
Watchmen,https://www.imdb.com/title/tt0409459/
300,https://www.imdb.com/title/tt0416449/
Kung Fu Panda,https://www.imdb.com/title/tt0441773/
Rise of the Planet of the Apes,https://www.imdb.com/title/tt1318514/
The Peanut Butter Falcon,https://www.imdb.com/title/tt4364194/
Inside Man,https://www.imdb.com/title/tt0454848/
Star Wars: Episode III - Revenge of the Sith,https://www.imdb.com/title/tt0121766/
Dawn of the Planet of the Apes,https://www.imdb.com/title/tt2103281/
RoboCop,https://www.imdb.com/title/tt0093870/
Office Space,https://www.imdb.com/title/tt0151804/
Moneyball,https://www.imdb.com/title/tt1210166/
Saw,https://www.imdb.com/title/tt0387564/
Stardust,https://www.imdb.com/title/tt0486655/
Dark Waters,https://www.imdb.com/title/tt9071322/
My Cousin Vinny,https://www.imdb.com/title/tt0104952/
Close Encounters of the Third Kind,https://www.imdb.com/title/tt0075860/
Gifted,https://www.imdb.com/title/tt4481414/
The Whale,https://www.imdb.com/title/tt13833688/
Kick-Ass,https://www.imdb.com/title/tt1250777/
The Butterfly Effect,https://www.imdb.com/title/tt0289879/
Train to Busan,https://www.imdb.com/title/tt5700672/
Minority Report,https://www.imdb.com/title/tt0181689/
Falling Down,https://www.imdb.com/title/tt0106856/
Harry Potter and the Half-Blood Prince,https://www.imdb.com/title/tt0417741/
Dark City,https://www.imdb.com/title/tt0118929/
Hell or High Water,https://www.imdb.com/title/tt2582782/
The Godfather Part III,https://www.imdb.com/title/tt0099674/
The Last of the Mohicans,https://www.imdb.com/title/tt0104691/
The Reader,https://www.imdb.com/title/tt0976051/
True Grit,https://www.imdb.com/title/tt1403865/
A Star Is Born,https://www.imdb.com/title/tt1517451/
Lethal Weapon,https://www.imdb.com/title/tt0093409/
Sherlock Holmes,https://www.imdb.com/title/tt0988045/
Lord of War,https://www.imdb.com/title/tt0399295/
Guardians of the Galaxy Vol. 2,https://www.imdb.com/title/tt3896198/
The Fly,https://www.imdb.com/title/tt0091064/
After Hours,https://www.imdb.com/title/tt0088680/
Thelma & Louise,https://www.imdb.com/title/tt0103074/
The Skin I Live In,https://www.imdb.com/title/tt1189073/
The Birds,https://www.imdb.com/title/tt0056869/
What We Do in the Shadows,https://www.imdb.com/title/tt3416742/
1900,https://www.imdb.com/title/tt0074084/
The Boondock Saints,https://www.imdb.com/title/tt0144117/
The Thin Red Line,https://www.imdb.com/title/tt0120863/
Midnight in Paris,https://www.imdb.com/title/tt1605783/
Jeremiah Johnson,https://www.imdb.com/title/tt0068762/
The Little Mermaid,https://www.imdb.com/title/tt0097757/
The Machinist,https://www.imdb.com/title/tt0361862/
Run Lola Run,https://www.imdb.com/title/tt0130827/
End of Watch,https://www.imdb.com/title/tt1855199/
Suzume,https://www.imdb.com/title/tt16428256/
The Florida Project,https://www.imdb.com/title/tt5649144/
Rushmore,https://www.imdb.com/title/tt0128445/
Gone Baby Gone,https://www.imdb.com/title/tt0452623/
Traffic,https://www.imdb.com/title/tt0181865/
3:10 to Yuma,https://www.imdb.com/title/tt0381849/
The Long Good Friday,https://www.imdb.com/title/tt0081070/
Lost Highway,https://www.imdb.com/title/tt0116922/
The Naked Gun: From the Files of Police Squad!,https://www.imdb.com/title/tt0095705/
The Royal Tenenbaums,https://www.imdb.com/title/tt0265666/
Breakfast at Tiffany's,https://www.imdb.com/title/tt0054698/
The Blind Side,https://www.imdb.com/title/tt0878804/
Gettysburg,https://www.imdb.com/title/tt0107007/
Mysterious Skin,https://www.imdb.com/title/tt0370986/
Eastern Promises,https://www.imdb.com/title/tt0765443/
Match Point,https://www.imdb.com/title/tt0416320/
Hotel Mumbai,https://www.imdb.com/title/tt5461944/
Die Hard with a Vengeance,https://www.imdb.com/title/tt0112864/
The Raid: Redemption,https://www.imdb.com/title/tt1899353/
The Jungle Book,https://www.imdb.com/title/tt0061852/
Only the Brave,https://www.imdb.com/title/tt3829920/
West Side Story,https://www.imdb.com/title/tt0055614/
Three Identical Strangers,https://www.imdb.com/title/tt7664504/
Creed,https://www.imdb.com/title/tt3076658/
Ponyo,https://www.imdb.com/title/tt0876563/
The Mitchells vs. the Machines,https://www.imdb.com/title/tt7979580/
Just Mercy,https://www.imdb.com/title/tt4916630/
"Planes, Trains & Automobiles",https://www.imdb.com/title/tt0093748/
Bridge of Spies,https://www.imdb.com/title/tt3682448/
The Art of Racing in the Rain,https://www.imdb.com/title/tt1478839/
Searching,https://www.imdb.com/title/tt7668870/
Guillermo del Toro's Pinocchio,https://www.imdb.com/title/tt1488589/
50/50,https://www.imdb.com/title/tt1306980/
The Bridges of Madison County,https://www.imdb.com/title/tt0112579/
Romeo and Juliet,https://www.imdb.com/title/tt0063518/
Snow White and the Seven Dwarfs,https://www.imdb.com/title/tt0029583/
Escape from Alcatraz,https://www.imdb.com/title/tt0079116/
Mr. Church,https://www.imdb.com/title/tt4196848/
God's Own Country,https://www.imdb.com/title/tt5635086/
The Muppet Movie,https://www.imdb.com/title/tt0079588/
On Golden Pond,https://www.imdb.com/title/tt0082846/
A Little Princess,https://www.imdb.com/title/tt0113670/
Enter the Dragon,https://www.imdb.com/title/tt0070034/
I Am Sam,https://www.imdb.com/title/tt0277027/
The Taking of Pelham One Two Three,https://www.imdb.com/title/tt0072251/
Belle de Jour,https://www.imdb.com/title/tt0061395/
The Hurricane,https://www.imdb.com/title/tt0174856/
Rebel Without a Cause,https://www.imdb.com/title/tt0048545/
The Commitments,https://www.imdb.com/title/tt0101605/
The Secret World of Arrietty,https://www.imdb.com/title/tt1568921/
Watership Down,https://www.imdb.com/title/tt0078480/
Where Eagles Dare,https://www.imdb.com/title/tt0065207/
Peeping Tom,https://www.imdb.com/title/tt0054167/
Shane,https://www.imdb.com/title/tt0046303/
The Shootist,https://www.imdb.com/title/tt0075213/
21 Grams,https://www.imdb.com/title/tt0315733/
Freedom Writers,https://www.imdb.com/title/tt0463998/
Leviathan,https://www.imdb.com/title/tt2802154/
Short Cuts,https://www.imdb.com/title/tt0108122/
Giant,https://www.imdb.com/title/tt0049261/
Seven Pounds,https://www.imdb.com/title/tt0814314/
The Last King of Scotland,https://www.imdb.com/title/tt0455590/
The Boy Who Harnessed the Wind,https://www.imdb.com/title/tt7533152/
Star Trek: First Contact,https://www.imdb.com/title/tt0117731/
Nashville,https://www.imdb.com/title/tt0073440/
In a Better World,https://www.imdb.com/title/tt1340107/
Sabrina,https://www.imdb.com/title/tt0047437/
The Body,https://www.imdb.com/title/tt1937149/
From Here to Eternity,https://www.imdb.com/title/tt0045793/
The Wave,https://www.imdb.com/title/tt1063669/
25th Hour,https://www.imdb.com/title/tt0307901/
United 93,https://www.imdb.com/title/tt0475276/
The Station Agent,https://www.imdb.com/title/tt0340377/
Walkabout,https://www.imdb.com/title/tt0067959/
Barton Fink,https://www.imdb.com/title/tt0101410/
Repulsion,https://www.imdb.com/title/tt0059646/
The Little Prince,https://www.imdb.com/title/tt1754656/
The Kite Runner,https://www.imdb.com/title/tt0419887/
Weekend,https://www.imdb.com/title/tt1714210/
McCabe & Mrs. Miller,https://www.imdb.com/title/tt0067411/
When Marnie Was There,https://www.imdb.com/title/tt3398268/
The Tenant,https://www.imdb.com/title/tt0074811/
The Invisible Man,https://www.imdb.com/title/tt0024184/
Volver,https://www.imdb.com/title/tt0441909/
The Social Dilemma,https://www.imdb.com/title/tt11464826/
"Duck, You Sucker!",https://www.imdb.com/title/tt0067140/
Gilda,https://www.imdb.com/title/tt0038559/
La Vie En Rose,https://www.imdb.com/title/tt0450188/
Eyes Without a Face,https://www.imdb.com/title/tt0053459/
Pushpa: The Rise - Part 1,https://www.imdb.com/title/tt9389998/
Control,https://www.imdb.com/title/tt0421082/
The Ladykillers,https://www.imdb.com/title/tt0048281/
Three Colors: White,https://www.imdb.com/title/tt0111507/
The Two Popes,https://www.imdb.com/title/tt8404614/
A Very Long Engagement,https://www.imdb.com/title/tt0344510/
White Christmas,https://www.imdb.com/title/tt0047673/
Victoria,https://www.imdb.com/title/tt4226388/
One Cut of the Dead,https://www.imdb.com/title/tt7914416/
Vampire Hunter D: Bloodlust,https://www.imdb.com/title/tt0216651/
The 39 Steps,https://www.imdb.com/title/tt0026029/
The Odd Couple,https://www.imdb.com/title/tt0063374/
"Oslo, August 31st",https://www.imdb.com/title/tt1736633/
Fearless,https://www.imdb.com/title/tt0446059/
Shine,https://www.imdb.com/title/tt0117631/
Only Yesterday,https://www.imdb.com/title/tt0102587/
Beautiful Thing,https://www.imdb.com/title/tt0115640/
Capturing the Friedmans,https://www.imdb.com/title/tt0342172/
"Argentina, 1985",https://www.imdb.com/title/tt15301048/
Ludo,https://www.imdb.com/title/tt7212754/
Philomena,https://www.imdb.com/title/tt2431286/
Sorry We Missed You,https://www.imdb.com/title/tt8359816/
Loveless,https://www.imdb.com/title/tt6304162/
The Red Violin,https://www.imdb.com/title/tt0120802/
Mustang,https://www.imdb.com/title/tt3966404/
Lifeboat,https://www.imdb.com/title/tt0037017/
Mutiny on the Bounty,https://www.imdb.com/title/tt0026752/
Cell 211,https://www.imdb.com/title/tt1242422/
Last Year at Marienbad,https://www.imdb.com/title/tt0054632/
The Visitor,https://www.imdb.com/title/tt0857191/
Les Misérables,https://www.imdb.com/title/tt10199590/
Love and Death,https://www.imdb.com/title/tt0073312/
The Magnificent Ambersons,https://www.imdb.com/title/tt0035015/
Le Dîner de Cons,https://www.imdb.com/title/tt0119038/
Lupin III: The Castle of Cagliostro,https://www.imdb.com/title/tt0079833/
Band of Outsiders,https://www.imdb.com/title/tt0057869/
Wake Up Sid,https://www.imdb.com/title/tt1324059/
The Boy and the Beast,https://www.imdb.com/title/tt4272866/
The Man Without a Past,https://www.imdb.com/title/tt0311519/
Highway,https://www.imdb.com/title/tt2980794/
Vera Drake,https://www.imdb.com/title/tt0383694/
Bloody Sunday,https://www.imdb.com/title/tt0280491/
Boy A,https://www.imdb.com/title/tt1078188/
Sophie Scholl: The Final Days,https://www.imdb.com/title/tt0426578/
Mortal World,https://www.imdb.com/title/tt7748244/
Delhi Belly,https://www.imdb.com/title/tt1934231/
Ponniyin Selvan: Part I,https://www.imdb.com/title/tt10701074/
Sanju,https://www.imdb.com/title/tt6452574/
"Play It Again, Sam",https://www.imdb.com/title/tt0069097/
Darr,https://www.imdb.com/title/tt0109555/
Religulous,https://www.imdb.com/title/tt0815241/
Raanjhanaa,https://www.imdb.com/title/tt2359810/
Control,https://www.imdb.com/title/tt0373981/
Baazigar,https://www.imdb.com/title/tt0106333/
Jim & Andy: The Great Beyond,https://www.imdb.com/title/tt7214762/
Pickpocket,https://www.imdb.com/title/tt0053168/
Between Family,https://www.imdb.com/title/tt7642818/
Piku,https://www.imdb.com/title/tt3767372/
Tanu Weds Manu Returns,https://www.imdb.com/title/tt2140465/
Madras Cafe,https://www.imdb.com/title/tt2855648/
Parmanu: The Story of Pokhran,https://www.imdb.com/title/tt6826438/
A Quiet Place,https://www.imdb.com/title/tt6644200/
The Boy and the Heron,https://www.imdb.com/title/tt6587046/
Nocturnal Animals,https://www.imdb.com/title/tt4550098/
Sleepers,https://www.imdb.com/title/tt0117665/
Beetlejuice,https://www.imdb.com/title/tt0094721/
American Fiction,https://www.imdb.com/title/tt23561236/
Guy Ritchie's the Covenant,https://www.imdb.com/title/tt4873118/
Baby Driver,https://www.imdb.com/title/tt3890160/
Avatar: The Way of Water,https://www.imdb.com/title/tt1630029/
28 Days Later,https://www.imdb.com/title/tt0289043/
The Conjuring,https://www.imdb.com/title/tt1457767/
Eyes Wide Shut,https://www.imdb.com/title/tt0120663/
The Greatest Showman,https://www.imdb.com/title/tt1485796/
Interview with the Vampire: The Vampire Chronicles,https://www.imdb.com/title/tt0110148/
Batman,https://www.imdb.com/title/tt0096895/
The Favourite,https://www.imdb.com/title/tt5083738/
The Fabelmans,https://www.imdb.com/title/tt14208870/
The Devil's Advocate,https://www.imdb.com/title/tt0118971/
The Crow,https://www.imdb.com/title/tt0109506/
The Town,https://www.imdb.com/title/tt0840361/
Lone Survivor,https://www.imdb.com/title/tt1091191/
Upgrade,https://www.imdb.com/title/tt6499752/
A Man Called Otto,https://www.imdb.com/title/tt7405458/
The Hours,https://www.imdb.com/title/tt0274558/
Scott Pilgrim vs. the World,https://www.imdb.com/title/tt0446029/
The Hunger Games: Catching Fire,https://www.imdb.com/title/tt1951264/
The Omen,https://www.imdb.com/title/tt0075005/
A Time to Kill,https://www.imdb.com/title/tt0117913/
Total Recall,https://www.imdb.com/title/tt0100802/
Little Children,https://www.imdb.com/title/tt0404203/
Les Misérables,https://www.imdb.com/title/tt1707386/
Promising Young Woman,https://www.imdb.com/title/tt9620292/
The Abyss,https://www.imdb.com/title/tt0096754/
Midnight Run,https://www.imdb.com/title/tt0095631/
Field of Dreams,https://www.imdb.com/title/tt0097351/
Trading Places,https://www.imdb.com/title/tt0086465/
Incredibles 2,https://www.imdb.com/title/tt3606756/
The Warriors,https://www.imdb.com/title/tt0080120/
Indiana Jones and the Temple of Doom,https://www.imdb.com/title/tt0087469/
Harry Potter and the Order of the Phoenix,https://www.imdb.com/title/tt0373889/
Spider-Man 2,https://www.imdb.com/title/tt0316654/
Source Code,https://www.imdb.com/title/tt0945513/
Contact,https://www.imdb.com/title/tt0118884/
Leaving Las Vegas,https://www.imdb.com/title/tt0113627/
Legends of the Fall,https://www.imdb.com/title/tt0110322/
An American Werewolf in London,https://www.imdb.com/title/tt0082010/
Ice Age,https://www.imdb.com/title/tt0268380/
The Impossible,https://www.imdb.com/title/tt1649419/
Funny Games,https://www.imdb.com/title/tt0119167/
Perfume: The Story of a Murderer,https://www.imdb.com/title/tt0396171/
Gangs of New York,https://www.imdb.com/title/tt0217505/
Fear and Loathing in Las Vegas,https://www.imdb.com/title/tt0120669/
Dead Man's Shoes,https://www.imdb.com/title/tt0419677/
The Aviator,https://www.imdb.com/title/tt0338751/
Zombieland,https://www.imdb.com/title/tt1156398/
The Producers,https://www.imdb.com/title/tt0063462/
"The Adventures of Priscilla, Queen of the Desert",https://www.imdb.com/title/tt0109045/
Doctor Strange,https://www.imdb.com/title/tt1211837/
Collateral,https://www.imdb.com/title/tt0369339/
The Hunt for Red October,https://www.imdb.com/title/tt0099810/
Lolita,https://www.imdb.com/title/tt0056193/
Jackie Brown,https://www.imdb.com/title/tt0119396/
Master and Commander: The Far Side of the World,https://www.imdb.com/title/tt0311113/
Brooklyn,https://www.imdb.com/title/tt2381111/
The Wicker Man,https://www.imdb.com/title/tt0070917/
The Piano Teacher,https://www.imdb.com/title/tt0254686/
Sophie's Choice,https://www.imdb.com/title/tt0084707/
Waves,https://www.imdb.com/title/tt8652728/
The Hurt Locker,https://www.imdb.com/title/tt0887912/
We Need to Talk About Kevin,https://www.imdb.com/title/tt1242460/
"I, Tonya",https://www.imdb.com/title/tt5580036/
BlacKkKlansman,https://www.imdb.com/title/tt7349662/
Robin Hood,https://www.imdb.com/title/tt0070608/
Sideways,https://www.imdb.com/title/tt0375063/
Boys Don't Cry,https://www.imdb.com/title/tt0171804/
Nimona,https://www.imdb.com/title/tt19500164/
127 Hours,https://www.imdb.com/title/tt1542344/
King Richard,https://www.imdb.com/title/tt9620288/
Secondhand Lions,https://www.imdb.com/title/tt0327137/
Blow,https://www.imdb.com/title/tt0221027/
It's a Mad Mad Mad Mad World,https://www.imdb.com/title/tt0057193/
Dead Alive,https://www.imdb.com/title/tt0103873/
National Lampoon's Christmas Vacation,https://www.imdb.com/title/tt0097958/
Blood Simple,https://www.imdb.com/title/tt0086979/
El Dorado,https://www.imdb.com/title/tt0061619/
Battle Royale,https://www.imdb.com/title/tt0266308/
Boiling Point,https://www.imdb.com/title/tt11127680/
Godzilla,https://www.imdb.com/title/tt0047034/
42,https://www.imdb.com/title/tt0453562/
Kiss Kiss Bang Bang,https://www.imdb.com/title/tt0373469/
Dangerous Liaisons,https://www.imdb.com/title/tt0094947/
Burning,https://www.imdb.com/title/tt7282468/
The Piano,https://www.imdb.com/title/tt0107822/
Richard Jewell,https://www.imdb.com/title/tt3513548/
The Hate U Give,https://www.imdb.com/title/tt5580266/
Tucker and Dale vs Evil,https://www.imdb.com/title/tt1465522/
A Perfect World,https://www.imdb.com/title/tt0107808/
A Fish Called Wanda,https://www.imdb.com/title/tt0095159/
Best in Show,https://www.imdb.com/title/tt0218839/
Munich,https://www.imdb.com/title/tt0408306/
Miss Sloane,https://www.imdb.com/title/tt4540710/
Enemy at the Gates,https://www.imdb.com/title/tt0215750/
"Lust, Caution",https://www.imdb.com/title/tt0808357/
Hugo,https://www.imdb.com/title/tt0970179/
Withnail & I,https://www.imdb.com/title/tt0094336/
Christiane F.,https://www.imdb.com/title/tt0082176/
The Assassination of Jesse James by the Coward Robert Ford,https://www.imdb.com/title/tt0443680/
Fallen Angels,https://www.imdb.com/title/tt0112913/
The Illusionist,https://www.imdb.com/title/tt0443543/
"The Cook, the Thief, His Wife & Her Lover",https://www.imdb.com/title/tt0097108/
Forbidden Planet,https://www.imdb.com/title/tt0049223/
"Love, Simon",https://www.imdb.com/title/tt5164432/
The Big Sick,https://www.imdb.com/title/tt5462602/
The Last Detail,https://www.imdb.com/title/tt0070290/
The Long Goodbye,https://www.imdb.com/title/tt0070334/
The Damned United,https://www.imdb.com/title/tt1226271/
A Single Man,https://www.imdb.com/title/tt1315981/
Grindhouse,https://www.imdb.com/title/tt0462322/
Milk,https://www.imdb.com/title/tt1013753/
The Player,https://www.imdb.com/title/tt0105151/
Drive My Car,https://www.imdb.com/title/tt14039582/
Babel,https://www.imdb.com/title/tt0449467/
The Guns of Navarone,https://www.imdb.com/title/tt0054953/
The Mauritanian,https://www.imdb.com/title/tt4761112/
Midnight Express,https://www.imdb.com/title/tt0077928/
"tick, tick... BOOM!",https://www.imdb.com/title/tt8721424/
Menace II Society,https://www.imdb.com/title/tt0107554/
Pleasantville,https://www.imdb.com/title/tt0120789/
Miracle,https://www.imdb.com/title/tt0349825/
Stranger Than Fiction,https://www.imdb.com/title/tt0420223/
The Fisher King,https://www.imdb.com/title/tt0101889/
Chaplin,https://www.imdb.com/title/tt0103939/
Hair,https://www.imdb.com/title/tt0079261/
The Big Blue,https://www.imdb.com/title/tt0095250/
The Time Machine,https://www.imdb.com/title/tt0054387/
Weathering with You,https://www.imdb.com/title/tt9426210/
Rudy,https://www.imdb.com/title/tt0108002/
"Synecdoche, New York",https://www.imdb.com/title/tt0383028/
The Last Temptation of Christ,https://www.imdb.com/title/tt0095497/
The Secret of NIMH,https://www.imdb.com/title/tt0084649/
A Simple Plan,https://www.imdb.com/title/tt0120324/
Riders of Justice,https://www.imdb.com/title/tt11655202/
The Book Thief,https://www.imdb.com/title/tt0816442/
Saving Mr. Banks,https://www.imdb.com/title/tt2140373/
Pinocchio,https://www.imdb.com/title/tt0032910/
Wallace & Gromit: The Curse of the Were-Rabbit,https://www.imdb.com/title/tt0312004/
The Passenger,https://www.imdb.com/title/tt0073580/
The Life of David Gale,https://www.imdb.com/title/tt0289992/
Dead Man,https://www.imdb.com/title/tt0112817/
The City of Lost Children,https://www.imdb.com/title/tt0112682/
House of Sand and Fog,https://www.imdb.com/title/tt0315983/
Ghost Dog: The Way of the Samurai,https://www.imdb.com/title/tt0165798/
Interstate 60,https://www.imdb.com/title/tt0165832/
Still Alice,https://www.imdb.com/title/tt3316960/
The Lady from Shanghai,https://www.imdb.com/title/tt0040525/
Doubt,https://www.imdb.com/title/tt0918927/
Deep Red,https://www.imdb.com/title/tt0073582/
OMG 2,https://www.imdb.com/title/tt15732324/
Boy,https://www.imdb.com/title/tt1560139/
Dead Man Walking,https://www.imdb.com/title/tt0112818/
5 Centimeters per Second,https://www.imdb.com/title/tt0983213/
The Tin Drum,https://www.imdb.com/title/tt0078875/
Little Big Man,https://www.imdb.com/title/tt0065988/
The Wind that Shakes the Barley,https://www.imdb.com/title/tt0460989/
Thank You for Smoking,https://www.imdb.com/title/tt0427944/
The Great Debaters,https://www.imdb.com/title/tt0427309/
Lady Vengeance,https://www.imdb.com/title/tt0451094/
Fruitvale Station,https://www.imdb.com/title/tt2334649/
Sympathy for Mr. Vengeance,https://www.imdb.com/title/tt0310775/
The Man Who Wasn't There,https://www.imdb.com/title/tt0243133/
The Guilty,https://www.imdb.com/title/tt6742252/
Delicatessen,https://www.imdb.com/title/tt0101700/
The Flowers of War,https://www.imdb.com/title/tt1410063/
Hunger,https://www.imdb.com/title/tt0986233/
Tell No One,https://www.imdb.com/title/tt0362225/
The Farewell,https://www.imdb.com/title/tt8637428/
A Royal Affair,https://www.imdb.com/title/tt1276419/
Police Story,https://www.imdb.com/title/tt0089374/
Disconnect,https://www.imdb.com/title/tt1433811/
Selma,https://www.imdb.com/title/tt1020072/
Fist of Legend,https://www.imdb.com/title/tt0110200/
Quiz Show,https://www.imdb.com/title/tt0110932/
Tora! Tora! Tora!,https://www.imdb.com/title/tt0066473/
Meet Me in St. Louis,https://www.imdb.com/title/tt0037059/
Headhunters,https://www.imdb.com/title/tt1614989/
Death Note,https://www.imdb.com/title/tt0758742/
A Bittersweet Life,https://www.imdb.com/title/tt0456912/
The Imposter,https://www.imdb.com/title/tt1966604/
Women on the Verge of a Nervous Breakdown,https://www.imdb.com/title/tt0095675/
A Hard Day's Night,https://www.imdb.com/title/tt0058182/
Chup,https://www.imdb.com/title/tt15654262/
The Many Adventures of Winnie the Pooh,https://www.imdb.com/title/tt0076363/
Henry V,https://www.imdb.com/title/tt0097499/
Remember,https://www.imdb.com/title/tt3704050/
Cold War,https://www.imdb.com/title/tt6543652/
The Meaning of Life,https://www.imdb.com/title/tt0085959/
House of Flying Daggers,https://www.imdb.com/title/tt0385004/
13 Assassins,https://www.imdb.com/title/tt1436045/
Stalingrad,https://www.imdb.com/title/tt0108211/
New World,https://www.imdb.com/title/tt2625030/
Show Me Love,https://www.imdb.com/title/tt0150662/
Spellbound,https://www.imdb.com/title/tt0038109/
Tyrannosaur,https://www.imdb.com/title/tt1204340/
Pain and Glory,https://www.imdb.com/title/tt8291806/
Instructions Not Included,https://www.imdb.com/title/tt2378281/
You Can Count on Me,https://www.imdb.com/title/tt0203230/
Whale Rider,https://www.imdb.com/title/tt0298228/
Love Me If You Dare,https://www.imdb.com/title/tt0364517/
A Hero,https://www.imdb.com/title/tt11777738/
Ip Man 2,https://www.imdb.com/title/tt1386932/
The Secret of Kells,https://www.imdb.com/title/tt0485601/
Stree,https://www.imdb.com/title/tt8108202/
How to Steal a Million,https://www.imdb.com/title/tt0060522/
Drunken Master II,https://www.imdb.com/title/tt0111512/
Fahrenheit 9/11,https://www.imdb.com/title/tt0361596/
Sin Nombre,https://www.imdb.com/title/tt1127715/
The Blind Swordsman: Zatoichi,https://www.imdb.com/title/tt0363226/
Evangelion: 1.0 You Are (Not) Alone,https://www.imdb.com/title/tt0923811/
The Red Turtle,https://www.imdb.com/title/tt3666024/
On Body and Soul,https://www.imdb.com/title/tt5607714/
Cyrano de Bergerac,https://www.imdb.com/title/tt0099334/
Husbands and Wives,https://www.imdb.com/title/tt0104466/
Kuch Kuch Hota Hai,https://www.imdb.com/title/tt0172684/
Cobain: Montage of Heck,https://www.imdb.com/title/tt4229236/
Mystery Train,https://www.imdb.com/title/tt0097940/
Devdas,https://www.imdb.com/title/tt0238936/
The Counterfeiters,https://www.imdb.com/title/tt0813547/
'83,https://www.imdb.com/title/tt7518786/
I Lost My Body,https://www.imdb.com/title/tt9806192/
The Illusionist,https://www.imdb.com/title/tt0775489/
The Barbarian Invasions,https://www.imdb.com/title/tt0338135/
Seeking True Love,https://www.imdb.com/title/tt6967980/
Dil Se..,https://www.imdb.com/title/tt0164538/
Roger & Me,https://www.imdb.com/title/tt0098213/
Mesrine: Killer Instinct,https://www.imdb.com/title/tt1259014/
March of the Penguins,https://www.imdb.com/title/tt0428803/
Red Cliff II,https://www.imdb.com/title/tt1326972/
The Class,https://www.imdb.com/title/tt1068646/
Jodhaa Akbar,https://www.imdb.com/title/tt0449994/
Mersal,https://www.imdb.com/title/tt6485666/
Where to Invade Next,https://www.imdb.com/title/tt4897822/
Monty Python's and Now for Something Completely Different,https://www.imdb.com/title/tt0066765/
Tanhaji: The Unsung Warrior,https://www.imdb.com/title/tt8108274/
Losers' Club,https://www.imdb.com/title/tt1808223/
To Strike,https://www.imdb.com/title/tt1821700/
Beverly Hills Cop,https://www.imdb.com/title/tt0086960/
M*A*S*H,https://www.imdb.com/title/tt0066026/
The Judge,https://www.imdb.com/title/tt1872194/
The Zone of Interest,https://www.imdb.com/title/tt7160372/
Invasion of the Body Snatchers,https://www.imdb.com/title/tt0077745/
Bram Stoker's Dracula,https://www.imdb.com/title/tt0103874/
